"n","method","replication","beta_1"
100,"Two-step",777,1.42477465221703
100,"Two-step",778,1.43356636460934
100,"Two-step",779,1.50825518134003
100,"Two-step",780,0.964907144963038
100,"Two-step",781,1.01836312824402
100,"Two-step",782,1.50448606485506
100,"Two-step",783,1.7494872577837
100,"Two-step",784,1.56937357423518
100,"Two-step",785,1.53699303712307
100,"Two-step",786,1.53382227432539
100,"Two-step",787,1.5393968683728
100,"Two-step",788,1.41668158740104
100,"Two-step",789,1.99491390649284
100,"Two-step",790,1.3928743219079
100,"Two-step",791,1.77402065240581
100,"Two-step",792,1.52195382223235
100,"Two-step",793,1.51239059588387
100,"Two-step",794,1.25210982176396
100,"Two-step",795,1.07019081716232
100,"Two-step",796,1.36537187260853
100,"Two-step",797,1.41236578422248
100,"Two-step",798,1.31894517389112
100,"Two-step",799,1.35856180975291
100,"Two-step",800,1.41380736593521
100,"Two-step",801,1.81696580770958
100,"Two-step",802,1.81707147382415
100,"Two-step",803,1.17979141213863
100,"Two-step",804,1.20174867817525
100,"Two-step",805,1.48382004402181
100,"Two-step",806,1.12446512702922
100,"Two-step",807,1.87726264165328
100,"Two-step",808,1.59623747423741
100,"Two-step",809,0.924783476438594
100,"Two-step",810,1.259640185566
100,"Two-step",811,2.35680239845636
100,"Two-step",812,2.11175238847026
100,"Two-step",813,1.43342670519078
100,"Two-step",814,1.34501587580466
100,"Two-step",815,1.27512481517656
100,"Two-step",816,1.09757819707425
100,"Two-step",817,1.50416392469944
100,"Two-step",818,1.54112945405706
100,"Two-step",819,1.12634427924321
100,"Two-step",820,1.54056671793363
100,"Two-step",821,1.72048238677987
100,"Two-step",822,1.4673169533116
100,"Two-step",823,1.8746480083977
100,"Two-step",824,1.77078239656248
100,"Two-step",825,2.06246017835195
100,"Two-step",826,1.4765530865004
100,"Two-step",827,1.81321777067068
100,"Two-step",828,1.39401593221196
100,"Two-step",829,1.18541771113529
100,"Two-step",830,2.06551041232979
100,"Two-step",831,1.09204815038964
100,"Two-step",832,1.30319443142909
100,"Two-step",833,1.17107625687486
100,"Two-step",834,1.55499711265704
100,"Two-step",835,2.79290653627445
100,"Two-step",836,1.69736339517284
100,"Two-step",837,1.45731568312814
100,"Two-step",838,1.47718994431261
100,"Two-step",839,1.35001396570825
100,"Two-step",840,1.94836055727543
100,"Two-step",841,1.6166674014302
100,"Two-step",842,1.61873076888995
100,"Two-step",843,1.28345029904146
100,"Two-step",844,1.26544260999933
100,"Two-step",845,1.59953635281556
100,"Two-step",846,1.61950272372608
100,"Two-step",847,1.19850951070685
100,"Two-step",848,2.00581247075081
100,"Two-step",849,1.83847457004506
100,"Two-step",850,1.44927711970129
100,"Two-step",851,1.20088704959876
100,"Two-step",852,2.07298953037581
100,"Two-step",853,1.60403156571105
100,"Two-step",854,1.8838992926146
100,"Two-step",855,1.71131098117655
100,"Two-step",856,1.27895748443721
100,"Two-step",857,1.73318813938164
100,"Two-step",858,1.77101379776923
100,"Two-step",859,1.08785066564696
100,"Two-step",860,1.6273750624694
100,"Two-step",861,1.04121896392882
100,"Two-step",862,1.6568209159433
100,"Two-step",863,1.85065180396733
100,"Two-step",864,1.84604719471297
100,"Two-step",865,1.65751561652979
100,"Two-step",866,1.24906952465998
100,"Two-step",867,1.68900096613584
100,"Two-step",868,1.70455359329576
100,"Two-step",869,1.17865027156562
100,"Two-step",870,2.25666065970337
100,"Two-step",871,1.99631555044324
100,"Two-step",872,1.29545782666075
100,"Two-step",873,1.48741380821543
100,"Two-step",874,1.63564759315132
100,"Two-step",875,1.51336875040435
100,"Two-step",876,1.28561161230298
100,"Two-step",877,1.30533341757549
100,"Two-step",878,1.76970467933663
100,"Two-step",879,1.61690250210982
100,"Two-step",880,1.30853309056884
100,"Two-step",881,1.43155127599991
100,"Two-step",882,1.94908432620599
100,"Two-step",883,1.97787008504751
100,"Two-step",884,2.0941149936431
100,"Two-step",885,1.96962299801215
100,"Two-step",886,1.53461441192832
100,"Two-step",887,2.03006174292771
100,"Two-step",888,1.48103401957251
100,"Two-step",889,1.98188210607859
100,"Two-step",890,0.899334264872248
100,"Two-step",891,1.41208964079618
100,"Two-step",892,1.87362988907807
100,"Two-step",893,1.13523963538386
100,"Two-step",894,1.59812786888012
100,"Two-step",895,1.97093412314399
100,"Two-step",896,2.18206317189006
100,"Two-step",897,2.04461877501845
100,"Two-step",898,1.31785500880023
100,"Two-step",899,0.983652882944896
100,"Two-step",900,1.52740864575236
100,"Two-step",901,1.61183062982415
100,"Two-step",902,1.02702352075132
100,"Two-step",903,1.36153889774175
100,"Two-step",904,1.61722511685695
100,"Two-step",905,0.971791012524352
100,"Two-step",906,0.696228379704407
100,"Two-step",907,1.71330268803624
100,"Two-step",908,1.92806415478857
100,"Two-step",909,1.46777852191383
100,"Two-step",910,1.54457714125734
100,"Two-step",911,1.19451681831025
100,"Two-step",912,1.77882298701375
100,"Two-step",913,1.11162489616824
100,"Two-step",914,1.72126213056648
100,"Two-step",915,2.06873500123493
100,"Two-step",916,1.1398478563055
100,"Two-step",917,2.1754035818808
100,"Two-step",918,1.36988131020707
100,"Two-step",919,1.27639595631838
100,"Two-step",920,1.08562494364385
100,"Two-step",921,2.26472400536261
100,"Two-step",922,1.47408502799748
100,"Two-step",923,1.50457253321674
100,"Two-step",924,1.679708336282
100,"Two-step",925,1.75574497274238
100,"Two-step",926,1.17560090840065
100,"Two-step",927,1.66584040207018
100,"Two-step",928,1.78745015913135
100,"Two-step",929,1.28802939315979
100,"Two-step",930,1.1772362444654
100,"Two-step",931,1.14602128199379
100,"Two-step",932,1.55226177744272
100,"Two-step",933,0.998464552653348
100,"Two-step",934,1.7906199797231
100,"Two-step",935,1.24744229432771
100,"Two-step",936,1.27037098011571
100,"Two-step",937,1.67274952648019
100,"Two-step",938,1.75314500867037
100,"Two-step",939,1.3227863404448
100,"Two-step",940,1.57500354946239
100,"Two-step",941,1.40495418540004
100,"Two-step",942,1.76163318176238
100,"Two-step",943,1.46485516279345
100,"Two-step",944,1.73816003398021
100,"Two-step",945,1.56073240581971
100,"Two-step",946,1.52410112876399
100,"Two-step",947,1.77452787153583
100,"Two-step",948,1.29730247633241
100,"Two-step",949,1.16465764973106
100,"Two-step",950,1.38145403809131
100,"Two-step",951,1.26199363289427
100,"Two-step",952,1.19503254053761
100,"Two-step",953,1.62178222937106
100,"Two-step",954,0.974209955723343
100,"Two-step",955,1.67301719964746
100,"Two-step",956,1.23486653994523
100,"Two-step",957,1.89231606441542
100,"Two-step",958,1.77313167931257
100,"Two-step",959,2.10000738602647
100,"Two-step",960,1.21017013281995
100,"Two-step",961,1.88072323860872
100,"Two-step",962,1.77549328241319
100,"Two-step",963,1.43696314796058
100,"Two-step",964,1.21898954870882
100,"Two-step",965,1.36380681983267
100,"Two-step",966,1.93029517565293
100,"Two-step",967,1.3369319968021
100,"Two-step",968,2.30346922550636
100,"Two-step",969,1.16496784418168
100,"Two-step",970,2.30868500795986
100,"Two-step",971,1.3866610789214
100,"Two-step",972,1.27636613606595
100,"Two-step",973,1.73527928799378
100,"Two-step",974,1.44603139138025
100,"Two-step",975,1.18139607162181
100,"Two-step",976,1.52493742782033
100,"Two-step",977,1.52858529527951
100,"Two-step",978,1.43205418513671
100,"Two-step",979,1.21486593030727
100,"Two-step",980,1.30129454536333
100,"Two-step",981,1.24893928403319
100,"Two-step",982,2.12966210378669
100,"Two-step",983,1.68589079380042
100,"Two-step",984,1.14874370028461
100,"Two-step",985,1.63343013598562
100,"Two-step",986,1.85183565631617
100,"Two-step",987,1.22034253069013
100,"Two-step",988,1.83722251651259
100,"Two-step",989,1.28882181751067
100,"Two-step",990,1.90924573402448
100,"Two-step",991,0.940976600786421
100,"Two-step",992,2.06580823092703
100,"Two-step",993,1.52840611018711
100,"Two-step",994,1.71402902869572
100,"Two-step",995,1.38183842932539
100,"Two-step",996,2.08985234832579
100,"Two-step",997,1.68214352731528
100,"Two-step",998,1.44755855368527
100,"Two-step",999,1.60267745335699
100,"Two-step",1000,1.26759835857618
100,"Joint",1,1.60024533795351
100,"Joint",2,1.59440057963486
100,"Joint",3,2.46533279755191
100,"Joint",4,1.13033753320013
100,"Joint",5,1.90516433945876
100,"Joint",6,3.03940182647819
100,"Joint",7,2.24748593716973
100,"Joint",8,2.20089727473532
100,"Joint",9,1.34839880862501
100,"Joint",10,1.90400276742622
100,"Joint",11,1.54483890380951
100,"Joint",12,2.33591229542795
100,"Joint",13,1.84778930785488
100,"Joint",14,1.61664539863661
100,"Joint",15,2.04199983808951
100,"Joint",16,1.67624750467728
100,"Joint",17,2.59297442857718
100,"Joint",18,2.30301598563821
100,"Joint",19,1.47894051724866
100,"Joint",20,1.75770932967009
100,"Joint",21,1.75336371223424
100,"Joint",22,1.65769017132897
100,"Joint",23,2.06610862197727
100,"Joint",24,1.94874789316936
100,"Joint",25,2.93298346265626
100,"Joint",26,1.39876651733696
100,"Joint",27,1.15599908230493
100,"Joint",28,1.44087833015127
100,"Joint",29,2.01759535599331
100,"Joint",30,2.72229426105951
100,"Joint",31,1.52218339756397
100,"Joint",32,1.52789260530944
100,"Joint",33,1.85020247988651
100,"Joint",34,2.10521009894737
100,"Joint",35,0.98545660048013
100,"Joint",36,2.58749080046776
100,"Joint",37,1.82050896246967
100,"Joint",38,1.71635183134857
100,"Joint",39,2.04910143711443
100,"Joint",40,1.4576337906755
100,"Joint",41,2.00896612505857
100,"Joint",42,1.39922880529138
100,"Joint",43,1.80137693436852
100,"Joint",44,1.62788596307287
100,"Joint",45,2.16800895099132
100,"Joint",46,1.71426923348696
100,"Joint",47,2.17705481658737
100,"Joint",48,1.73336503909774
100,"Joint",49,1.37755034591857
100,"Joint",50,1.77612681522145
100,"Joint",51,2.25865950870794
100,"Joint",52,2.5341482346251
100,"Joint",53,1.29829411741795
100,"Joint",54,1.78276025181901
100,"Joint",55,1.76754326848915
100,"Joint",56,2.21081061734239
100,"Joint",57,1.86343675725209
100,"Joint",58,1.29232461058031
100,"Joint",59,1.41120387799349
100,"Joint",60,1.79181727732552
100,"Joint",61,1.34155446332753
100,"Joint",62,1.40093848145909
100,"Joint",63,1.72003415998275
100,"Joint",64,1.32093440283764
100,"Joint",65,1.51437808092735
100,"Joint",66,2.11896813462097
100,"Joint",67,2.50833889174146
100,"Joint",68,2.03803392753589
100,"Joint",69,1.41005302515557
100,"Joint",70,2.26561933629069
100,"Joint",71,2.58877285823257
100,"Joint",72,1.69377186644176
100,"Joint",73,1.65532635508751
100,"Joint",74,1.87347878177557
100,"Joint",75,3.70300718434928
100,"Joint",76,1.71391110718346
100,"Joint",77,1.96650819029507
100,"Joint",78,1.99890962263997
100,"Joint",79,1.54976396302713
100,"Joint",80,1.66213003961025
100,"Joint",81,1.694133978133
100,"Joint",82,1.65016348985071
100,"Joint",83,2.09816300896063
100,"Joint",84,1.87303772544274
100,"Joint",85,1.82811485264335
100,"Joint",86,1.74381570667001
100,"Joint",87,1.52218055807985
100,"Joint",88,1.50668659886463
100,"Joint",89,1.47090748691407
100,"Joint",90,2.0438928776991
100,"Joint",91,1.79112848856407
100,"Joint",92,1.97979879727829
100,"Joint",93,2.18601935870383
100,"Joint",94,1.92225506470431
100,"Joint",95,1.38010677919446
100,"Joint",96,2.02077148696903
100,"Joint",97,1.34436758124811
100,"Joint",98,2.71226432223536
100,"Joint",99,1.28433069677231
100,"Joint",100,2.38746280224587
100,"Joint",101,2.74643574833894
100,"Joint",102,1.41702285262018
100,"Joint",103,2.62107836287402
100,"Joint",104,2.23964803069541
100,"Joint",105,1.79201426206543
100,"Joint",106,1.60544240127412
100,"Joint",107,1.95739775056665
100,"Joint",108,1.86894031423413
100,"Joint",109,1.72119279119122
100,"Joint",110,2.2346722858517
100,"Joint",111,2.38931212782841
100,"Joint",112,1.98756747728826
100,"Joint",113,1.5557411757863
100,"Joint",114,2.20016351417242
100,"Joint",115,1.44808229552645
100,"Joint",116,1.23852511258128
100,"Joint",117,2.11946229336683
100,"Joint",118,1.15153303212851
100,"Joint",119,1.62726545200635
100,"Joint",120,1.71514801270794
100,"Joint",121,1.15775162415433
100,"Joint",122,2.25371724674089
100,"Joint",123,1.29909930732059
100,"Joint",124,1.79012374298407
100,"Joint",125,1.73146470568426
100,"Joint",126,2.24207353811874
100,"Joint",127,1.42820180936226
100,"Joint",128,1.45440704500491
100,"Joint",129,2.20786485438346
100,"Joint",130,2.0540387939927
100,"Joint",131,1.57918743395533
100,"Joint",132,1.7924057342901
100,"Joint",133,1.66865449268374
100,"Joint",134,2.86789286210812
100,"Joint",135,2.32537801919844
100,"Joint",136,1.26738818942796
100,"Joint",137,1.71163713505857
100,"Joint",138,1.30703885841584
100,"Joint",139,1.39862439380396
100,"Joint",140,2.08801265749848
100,"Joint",141,1.27846077894002
100,"Joint",142,2.32097507880926
100,"Joint",143,1.48138559211157
100,"Joint",144,1.46269951108764
100,"Joint",145,1.1783635579549
100,"Joint",146,1.86787554250777
100,"Joint",147,1.27141529166734
100,"Joint",148,1.10828737495929
100,"Joint",149,1.94623784423717
100,"Joint",150,2.51292407638281
100,"Joint",151,1.91644791071381
100,"Joint",152,1.96708819606529
100,"Joint",153,2.02103771017884
100,"Joint",154,2.41983356359554
100,"Joint",155,2.08150645106138
100,"Joint",156,1.48915836295677
100,"Joint",157,1.27606296583609
100,"Joint",158,1.95575083840688
100,"Joint",159,1.74702489602547
100,"Joint",160,1.6215834483551
100,"Joint",161,2.40385493961361
100,"Joint",162,1.46195065771892
100,"Joint",163,1.31372669312306
100,"Joint",164,1.58552456716359
100,"Joint",165,2.56840819674255
100,"Joint",166,1.80655739447705
100,"Joint",167,1.42448549780939
100,"Joint",168,1.78369320895262
100,"Joint",169,2.25100657784591
100,"Joint",170,1.56189911757238
100,"Joint",171,1.57117623778181
100,"Joint",172,2.64691620734323
100,"Joint",173,1.99463046855761
100,"Joint",174,1.11350030190746
100,"Joint",175,1.34798384307433
100,"Joint",176,2.09526786078425
100,"Joint",177,1.30834755035283
100,"Joint",178,1.61977942812679
100,"Joint",179,2.1709013985845
100,"Joint",180,1.73209039966635
100,"Joint",181,1.29948779558033
100,"Joint",182,2.0296574540982
100,"Joint",183,1.57177856269468
100,"Joint",184,1.71856560339862
100,"Joint",185,2.28114191626717
100,"Joint",186,1.76882317019143
100,"Joint",187,1.61681952421916
100,"Joint",188,2.02901878603128
100,"Joint",189,1.70195720372827
100,"Joint",190,1.61886902623622
100,"Joint",191,3.1056905407719
100,"Joint",192,1.33360522460389
100,"Joint",193,1.57737064795776
100,"Joint",194,1.88492586356006
100,"Joint",195,2.15102082420076
100,"Joint",196,2.05025009263549
100,"Joint",197,1.83939863841681
100,"Joint",198,2.84188301854065
100,"Joint",199,1.28903440999831
100,"Joint",200,1.6488153201445
100,"Joint",201,1.4705823100151
100,"Joint",202,1.32388542008775
100,"Joint",203,1.95735394965979
100,"Joint",204,1.47495701578329
100,"Joint",205,2.46163282742433
100,"Joint",206,2.15959812102875
100,"Joint",207,2.0918093128358
100,"Joint",208,1.93030873517835
100,"Joint",209,1.76404523056536
100,"Joint",210,2.07613358461147
100,"Joint",211,1.40199970945487
100,"Joint",212,1.30898063208178
100,"Joint",213,2.09282517411844
100,"Joint",214,1.57991331023845
100,"Joint",215,1.92956666523292
100,"Joint",216,1.58012430637421
100,"Joint",217,1.453032314956
100,"Joint",218,1.94904136176626
100,"Joint",219,2.30137728745628
100,"Joint",220,1.83913376376079
100,"Joint",221,1.63811932631597
100,"Joint",222,1.42441765818678
100,"Joint",223,1.88875468166187
100,"Joint",224,1.5438925505598
100,"Joint",225,2.09986261868852
100,"Joint",226,1.43926956702356
100,"Joint",227,2.72593143885647
100,"Joint",228,1.74166946710356
100,"Joint",229,2.6138151856907
100,"Joint",230,1.44607958617602
100,"Joint",231,1.65850658749263
100,"Joint",232,1.83821642863489
100,"Joint",233,1.37991782832565
100,"Joint",234,2.1263649360345
100,"Joint",235,1.80173476244583
100,"Joint",236,1.93258245858864
100,"Joint",237,2.18825578656579
100,"Joint",238,1.63923366099232
100,"Joint",239,1.43919847876839
100,"Joint",240,1.79723978899186
100,"Joint",241,1.52833457554992
100,"Joint",242,1.91109056948251
100,"Joint",243,2.23761445739476
100,"Joint",244,1.64844785142821
100,"Joint",245,1.06742795970786
100,"Joint",246,1.99760069477874
100,"Joint",247,2.23213632351614
100,"Joint",248,1.53390043334608
100,"Joint",249,2.09417635969528
100,"Joint",250,1.55018080576461
100,"Joint",251,1.69654085324978
100,"Joint",252,1.49470305169046
100,"Joint",253,1.80192427941783
100,"Joint",254,3.88531215908892
100,"Joint",255,2.00210479206029
100,"Joint",256,2.20111984543815
100,"Joint",257,2.36484357422384
100,"Joint",258,2.32626983731263
100,"Joint",259,2.79937401303641
100,"Joint",260,3.18722623626524
100,"Joint",261,1.75224394220399
100,"Joint",262,1.75494708446143
100,"Joint",263,1.53464482262247
100,"Joint",264,1.37321492732973
100,"Joint",265,2.00605347504136
100,"Joint",266,2.19692716378995
100,"Joint",267,2.06539629543563
100,"Joint",268,1.53177086713495
100,"Joint",269,1.7059602090073
100,"Joint",270,2.23074695325352
100,"Joint",271,1.8010775936093
100,"Joint",272,1.71319598305171
100,"Joint",273,1.83382367180326
100,"Joint",274,1.60597548444561
100,"Joint",275,1.33409885365698
100,"Joint",276,2.43952189995829
100,"Joint",277,1.38063630613245
100,"Joint",278,1.37831160318233
100,"Joint",279,1.73530492973193
100,"Joint",280,2.42589321428498
100,"Joint",281,1.96879943100052
100,"Joint",282,2.35965057325063
